# ID  name  B  Berr  V  Verr  R  Rerr  I  Ierr  psfMag_u  psfMagErr_u  psfMag_g  psfMagErr_g  psfMag_r  psfMagErr_r  psfMag_i  psfMagErr_i  psfMag_z  psfMagErr_z  good_u  good_g  good_r  good_i  good_z
1-3325-41-4-498-182  L95-S270  20.754  0  19.535  0  0  0  18.221  0  22.436  0.331  20.211  0.023  19.179  0.018  18.754  0.017  18.456  0.033  0  1  1  1  1
1-3325-41-4-498-186  L95-S275  0  0  18.056  0  17.095  0  16.261  0  22.043  0.238  18.884  0.014  17.436  0.015  16.792  0.014  16.41  0.015  0  1  1  1  1
1-3325-41-4-498-189  L95-S280  0  0  19.139  0  18.247  0  17.448  0  23.637  0.858  19.923  0.02  18.525  0.016  17.992  0.015  17.616  0.021  0  1  1  1  1
1-3325-41-4-498-192  L95-S284  18.004  0  16.72  0  15.932  0  0  0  19.938  0.045  17.413  0.012  16.218  0.015  15.727  0.014  15.408  0.014  0  1  1  1  1
1-3325-41-4-498-195  L95-S288  0  0  18.156  0  17.372  0  16.635  0  21.332  0.13  18.881  0.014  17.636  0.015  17.167  0.014  16.847  0.017  0  1  1  1  1
1-3325-41-4-498-197  L95-S291  0  0  18.592  0  18.053  0  17.463  0  20.5  0.067  19.022  0.015  18.265  0.016  17.969  0.015  17.75  0.022  0  1  1  1  1
1-3325-41-4-498-213  L95-S58  0  0  0  0  19.166  0  18.018  0  23.354  0.701  21.389  0.051  19.638  0.02  18.675  0.016  18.089  0.026  0  1  1  1  1
1-3325-41-4-498-230  L95-S70  0  0  0  0  19.006  0  17.517  0  25.332  1.004  21.247  0.046  19.582  0.02  18.28  0.015  17.519  0.02  0  1  1  1  1
1-3325-41-4-499-4  L95-S206  18.552  0  17.656  0  17.147  0  16.576  0  19.651  0.039  18.13  0.015  17.388  0.011  17.045  0.014  16.852  0.02  1  1  1  1  1
1-3325-41-4-499-8  L95-S302  17.483  0  16.668  0  16.18  0  15.642  0  18.523  0.022  17.045  0.015  16.383  0.01  16.083  0.014  15.935  0.018  1  1  1  1  1
1-3325-41-4-499-10  L95-S306  17.84  0  16.691  0  16.046  0  15.404  0  19.338  0.032  17.289  0.015  16.328  0.01  15.899  0.014  15.668  0.018  1  1  1  1  1
1-3325-41-4-499-13  L95-S312  17.82  0  16.802  0  16.174  0  0  0  19.271  0.031  17.32  0.015  16.413  0.01  16.081  0.014  15.874  0.018  1  1  1  1  1
1-3325-41-4-499-20  L95-S315  17.286  0  16.372  0  15.825  0  15.349  0  18.532  0.022  16.803  0.014  16.06  0.01  15.766  0.014  15.63  0.018  1  1  1  1  1
1-3325-41-4-499-22  L95-S316  17.309  0  16.366  0  15.786  0  15.245  0  18.586  0.022  16.839  0.014  16.013  0.01  15.696  0.014  15.52  0.018  1  1  1  1  1
1-3325-41-4-499-24  L95-S321  16.437  0  15.55  0  15.013  0  14.492  0  17.503  0.016  16.007  0.014  15.268  0.01  14.946  0.014  14.768  0.017  1  1  1  1  1
1-3325-41-4-499-26  L95-S329  17.571  0  16.695  0  16.202  0  15.655  0  18.641  0.023  17.12  0.015  16.408  0.01  16.097  0.014  15.938  0.018  1  1  1  1  1
1-3325-41-4-499-28  L95-S331  17.984  0  16.91  0  16.285  0  15.668  0  19.413  0.033  17.468  0.015  16.531  0.01  16.128  0.014  15.898  0.018  1  1  1  1  1
1-3325-41-4-499-33  L95-S345  17.042  0  15.712  0  14.918  0  0  0  19.07  0.028  16.443  0.014  15.195  0.01  14.68  0.014  14.428  0.017  1  1  1  1  1
1-3325-41-4-499-38  L95-S352  18.023  0  17.052  0  16.502  0  0  0  19.262  0.031  17.568  0.015  16.732  0.01  16.37  0.014  16.209  0.018  1  1  1  1  1
1-3325-41-4-499-40  L95-S358  17.035  0  16.119  0  15.599  0  0  0  18.261  0.02  16.563  0.014  15.807  0.01  15.501  0.014  15.383  0.017  1  1  1  1  1
1-3325-41-4-499-44  L95-S370  18.044  0  16.74  0  15.972  0  15.275  0  19.998  0.049  17.47  0.015  16.265  0.01  15.794  0.014  15.526  0.018  1  1  1  1  1
1-3325-41-4-499-53  L95-S294  0  0  19.087  0  18.331  0  17.662  0  22.044  0.24  19.781  0.02  18.634  0.012  18.151  0.015  17.836  0.025  1  1  1  1  1
1-3325-41-4-499-63  L95-S304  0  0  18.962  0  18.121  0  17.369  0  22.573  0.412  19.704  0.02  18.405  0.012  17.857  0.015  17.519  0.023  1  1  1  1  1
1-3325-41-4-499-68  L95-S314  0  0  18.549  0  17.564  0  0  0  22.622  0.386  19.396  0.018  17.903  0.011  17.267  0.014  16.873  0.02  1  1  1  1  1
1-3325-41-4-499-74  L95-S323  0  0  18.708  0  18.171  0  17.64  0  20.44  0.066  19.201  0.017  18.421  0.012  18.066  0.015  17.85  0.025  1  1  1  1  1
1-3325-41-4-499-85  L95-S336  18.565  0  17.667  0  17.144  0  0  0  19.75  0.04  18.109  0.015  17.34  0.011  17.021  0.014  16.876  0.02  1  1  1  1  1
1-3325-41-4-499-96  L95-S354  0  0  17.928  0  16.944  0  0  0  21.376  0.135  18.846  0.016  17.279  0.011  16.587  0.014  16.219  0.018  1  1  1  1  1
1-3325-41-4-499-99  L95-S356  0  0  17.896  0  16.702  0  15.144  0  21.073  0.107  18.714  0.016  17.307  0.011  15.89  0.014  15.132  0.017  1  1  1  1  1
1-3325-41-4-499-107  L95-S367  0  0  18.389  0  17.826  0  0  0  20.302  0.059  18.826  0.016  18.075  0.011  17.773  0.015  17.645  0.023  1  1  1  1  1
1-3325-41-4-499-111  L95-S372  0  0  17.812  0  17.122  0  0  0  20.896  0.093  18.457  0.016  17.365  0.011  16.926  0.014  16.679  0.019  1  1  1  1  1
1-3325-41-4-500-20  L95-S384  18.02  0  16.705  0  0  0  15.153  0  20.027  0.05  17.441  0.016  16.164  0.011  15.67  0.018  15.392  0.018  1  1  1  1  1
1-3325-41-4-500-22  L95-S385  17.476  0  16.625  0  16.091  0  15.558  0  18.484  0.022  17.075  0.016  16.347  0.011  16.044  0.019  15.874  0.018  1  1  1  1  1
1-3325-41-4-500-26  L95-S393  17.709  0  16.608  0  15.944  0  0  0  19.209  0.03  17.196  0.016  16.215  0.011  15.806  0.018  15.569  0.018  1  1  1  1  1
1-3325-41-4-500-28  L95-S396  16.881  0  15.72  0  15.004  0  14.349  0  18.628  0.024  16.379  0.016  15.281  0.011  14.875  0.018  14.618  0.017  1  1  1  1  1
1-3325-41-4-500-61  L95-S408  17.407  0  16.199  0  15.453  0  14.79  0  19.265  0.032  16.857  0.016  15.715  0.011  15.279  0.018  15.025  0.017  1  1  1  1  1
1-3325-41-4-500-105  L95-S414  17.335  0  16.358  0  15.791  0  15.194  0  18.528  0.023  16.866  0.016  16.037  0.011  15.669  0.018  15.46  0.018  1  1  1  1  1
1-3325-41-4-500-142  L95-S436  17.318  0  16.109  0  15.385  0  14.73  0  18.993  0.028  16.735  0.016  15.659  0.011  15.22  0.018  14.967  0.017  1  1  1  1  1
1-3325-41-4-500-144  L95-S440  17.501  0  16.542  0  15.941  0  15.377  0  18.612  0.024  17.007  0.016  16.177  0.011  15.832  0.018  15.66  0.018  1  1  1  1  1
1-3325-41-4-500-190  L95-S376  0  0  18.372  0  17.658  0  0  0  21.351  0.135  19.023  0.018  17.939  0.012  17.523  0.019  17.252  0.021  1  1  1  1  1
1-3325-41-4-500-194  L95-S399  18.806  0  17.643  0  16.907  0  16.231  0  20.474  0.068  18.271  0.017  17.185  0.012  16.732  0.019  16.442  0.019  1  1  1  1  1
1-3325-41-4-500-203  L95-S407  18.335  0  17.07  0  16.336  0  15.594  0  20.119  0.053  17.772  0.017  16.634  0.012  16.137  0.019  15.829  0.018  1  1  1  1  1
1-3325-41-4-500-205  L95-S409  0  0  0  0  18.208  0  17.036  0  23.765  0.683  20.292  0.027  18.573  0.013  17.668  0.019  17.13  0.021  1  1  1  1  1
1-3325-41-4-500-208  L95-S415  0  0  17.66  0  16.56  0  15.465  0  21.263  0.126  18.637  0.017  16.969  0.012  16.061  0.019  15.593  0.018  1  1  1  1  1
1-3325-41-4-500-212  L95-S417  19.094  0  17.906  0  17.205  0  16.487  0  20.598  0.074  18.552  0.017  17.461  0.012  16.988  0.019  16.715  0.019  1  1  1  1  1
1-3325-41-4-500-214  L95-S421  18.662  0  17.451  0  16.662  0  15.973  0  20.498  0.069  18.126  0.017  16.888  0.012  16.462  0.019  16.198  0.018  1  1  0  1  1
1-3325-41-4-500-218  L95-S437  18.12  0  16.9  0  16.132  0  15.399  0  19.867  0.044  17.554  0.016  16.416  0.011  15.92  0.019  15.624  0.018  1  1  1  1  1
1-3325-41-5-198-64  L92-S19  18.471  0  17.889  0  0  0  17.132  0  19.122  0.029  18.14  0.02  17.71  0.024  17.538  0.022  17.448  0.023  0  1  1  1  1
1-3325-41-5-198-140  L92-S159  18.049  0  16.587  0  0  0  14.581  0  19.895  0.045  17.393  0.02  15.981  0.024  15.147  0.021  14.696  0.018  0  1  1  1  1
1-3325-41-5-199-26  L92-S160  16.242  0  15.484  0  0  0  14.626  0  17.342  0.03  15.834  0.015  15.252  0.022  15.073  0.013  14.963  0.014  0  1  1  1  1
1-3325-41-5-199-50  L92-S25  18.19  0  16.885  0  0  0  15.438  0  20.166  0.056  17.604  0.016  16.385  0.022  15.919  0.013  15.653  0.014  0  1  1  1  1
1-3325-41-5-199-52  L92-S24  0  0  18.831  0  0  0  16.076  0  21.786  0.199  19.653  0.02  18.22  0.023  16.786  0.014  16.042  0.015  0  1  1  1  1
1-3325-41-5-199-58  L92-S30  18.666  0  17.196  0  0  0  15.362  0  20.499  0.073  18.023  0.016  16.622  0.022  15.921  0.013  15.515  0.014  0  1  1  1  1
1-3325-41-5-199-60  L92-S39  19.987  0  18.449  0  0  0  16.53  0  21.64  0.174  19.344  0.019  17.87  0.022  17.126  0.014  16.677  0.016  0  1  1  1  1
1-3325-41-5-199-65  L92-S56  0  0  18.965  0  0  0  16.962  0  22.313  0.302  19.845  0.022  18.406  0.023  17.558  0.015  17.094  0.018  0  1  1  1  1
1-3325-41-5-199-68  L92-S59  0  0  18.907  0  0  0  16.208  0  22.227  0.28  19.785  0.021  18.352  0.023  16.963  0.014  16.235  0.015  0  1  1  1  1
1-3325-41-5-199-94  L92-S72  19.948  0  18.392  0  0  0  16.009  0  22.218  0.275  19.27  0.019  17.809  0.022  16.705  0.014  16.076  0.015  0  1  1  1  1
1-3325-41-5-199-124  L92-S93  19.833  0  18.335  0  0  0  16.161  0  21.432  0.139  19.168  0.018  17.767  0.022  16.795  0.014  16.267  0.015  0  1  1  1  1
1-3325-41-5-200-4  L92-S103  18.255  0  17.552  0  17.152  0  16.72  0  19.179  0.028  17.856  0.031  17.295  0.027  17.135  0.013  17.038  0.018  0  1  1  1  1
1-3325-41-5-200-24  L92-S130  17.292  0  16.673  0  0  0  15.884  0  18.018  0.018  17.001  0.031  16.483  0.027  16.309  0.012  16.217  0.015  0  1  1  1  1
1-3325-41-5-200-34  L92-S206  0  0  16.63  0  0  0  15.756  0  18.653  0.022  17.019  0.031  16.432  0.027  16.147  0.012  16.054  0.015  0  1  1  1  1
1-3325-41-5-200-36  L92-S222  0  0  17.269  0  0  0  16.639  0  18.424  0.02  17.481  0.031  17.239  0.027  17.096  0.013  17.044  0.017  0  1  1  1  1
1-3325-41-5-200-40  L92-S226  0  0  17.209  0  0  0  15.126  0  20.519  0.065  18.053  0.031  16.632  0.027  15.686  0.012  15.21  0.014  0  1  1  1  1
1-3325-41-5-200-76  L92-S177  0  0  19.497  0  18.278  0  16.667  0  22.755  0.415  20.373  0.038  18.88  0.029  17.413  0.013  16.643  0.016  0  1  1  1  1
1-3325-41-5-200-80  L92-S185  0  0  18.573  0  0  0  17.304  0  21.292  0.121  19.238  0.032  18.159  0.028  17.788  0.014  17.584  0.021  0  1  1  1  1
1-3325-41-5-200-88  L92-S203  0  0  17.163  0  0  0  14.808  0  20.406  0.06  18.031  0.031  16.582  0.027  15.452  0.012  14.9  0.014  0  1  1  1  1
1-3325-41-5-200-109  L92-S217  0  0  17.379  0  0  0  15.831  0  20.757  0.078  18.153  0.031  16.893  0.027  16.296  0.012  15.996  0.015  0  1  1  1  1
1-3325-41-5-496-96  L95-S141  16.906  0  16.066  0  0  0  15.086  0  17.944  0.016  16.433  0.017  15.752  0.014  15.484  0.015  15.33  0.018  1  1  1  1  1
1-3325-41-5-496-105  L95-S139  16.896  0  15.905  0  0  0  14.779  0  18.194  0.018  16.396  0.017  15.535  0.014  15.206  0.015  15.033  0.018  1  1  1  1  1
1-3325-41-5-499-13  L95-S135  17.107  0  16.177  0  0  0  14.981  0  18.222  0.02  16.634  0.027  15.849  0.012  15.456  0.014  15.215  0.016  1  1  1  1  1
1-3325-41-5-499-23  L95-S133  16.965  0  15.911  0  0  0  14.631  0  18.318  0.02  16.399  0.027  15.491  0.012  15.104  0.014  14.868  0.016  1  1  1  1  1
1-3325-41-5-499-34  L95-S127  18.318  0  17.073  0  0  0  15.58  0  19.807  0.038  17.714  0.027  16.588  0.012  16.067  0.014  15.7  0.017  1  1  1  1  1
1-3325-41-5-499-41  L95-S146  18.386  0  18.393  0  0  0  18.459  0  18.416  0.021  18.297  0.028  18.561  0.014  18.783  0.018  18.987  0.04  1  1  1  1  1
1-3325-41-5-499-92  L95-S117  18.497  0  17.24  0  0  0  15.58  0  19.84  0.039  17.906  0.028  16.745  0.012  16.122  0.014  15.707  0.017  1  1  1  1  1
1-3325-41-5-499-94  L95-S115  18.214  0  16.882  0  0  0  15.305  0  19.926  0.041  17.591  0.027  16.375  0.012  15.817  0.014  15.438  0.016  1  1  1  1  1
1-3325-41-5-499-100  L95-S111  17.292  0  16.042  0  0  0  14.495  0  18.714  0.023  16.719  0.027  15.573  0.012  15.029  0.014  14.661  0.016  1  1  1  1  1
1-3325-41-5-499-103  L95-S83  17.377  0  16.267  0  0  0  14.847  0  18.667  0.022  16.846  0.027  15.853  0.012  15.358  0.014  15.026  0.016  1  1  1  1  1
1-3325-41-5-499-104  L95-S108  20.175  0  18.654  0  0  0  16.824  0  22.079  0.212  19.49  0.03  18.08  0.013  17.384  0.015  16.91  0.018  1  1  1  1  1
1-3325-41-5-499-139  L95-S143  0  0  18.875  0  0  0  17.704  0  20.91  0.081  19.318  0.029  18.553  0.014  18.18  0.016  17.949  0.023  1  1  1  1  1
1-3325-41-5-499-141  L95-S132  0  0  19.048  0  0  0  17.251  0  22.297  0.248  19.883  0.032  18.432  0.014  17.791  0.015  17.386  0.02  1  1  1  1  1
1-3325-41-5-499-144  L95-S130  0  0  18.793  0  0  0  16.216  0  22.566  0.311  19.87  0.032  18.076  0.013  16.884  0.014  16.206  0.017  0  1  1  1  1
1-3325-41-5-499-153  L95-S126  18.768  0  17.795  0  0  0  16.531  0  19.914  0.041  18.28  0.028  17.429  0.012  17.02  0.015  16.765  0.018  1  1  1  1  1
1-3325-41-5-499-156  L95-S123  19.364  0  17.654  0  0  0  14.948  0  21.141  0.096  18.564  0.028  16.965  0.012  15.65  0.014  14.917  0.016  1  1  1  1  1
1-3325-41-5-499-158  L95-S122  19.736  0  18.385  0  0  0  16.791  0  21.527  0.131  19.098  0.029  17.879  0.013  17.317  0.015  16.959  0.018  1  1  1  1  1
1-3325-41-5-499-160  L95-S121  0  0  18.74  0  0  0  15.725  0  21.911  0.178  19.664  0.031  18.071  0.013  16.482  0.014  15.631  0.017  1  1  1  1  1
1-3325-41-5-499-162  L95-S120  18.951  0  17.942  0  0  0  16.643  0  20.158  0.048  18.441  0.028  17.576  0.013  17.133  0.015  16.849  0.018  1  1  1  1  1
1-3325-41-5-499-164  L95-S119  19.708  0  18.38  0  0  0  16.795  0  21.475  0.129  19.041  0.029  17.877  0.013  17.312  0.015  16.941  0.018  1  1  1  1  1
1-3325-41-5-499-167  L95-S118  18.304  0  16.82  0  0  0  15.04  0  20.204  0.049  17.617  0.027  16.201  0.012  15.563  0.014  14.976  0.016  1  1  1  1  0
1-3325-41-5-499-169  L95-S116  0  0  18.678  0  0  0  16.594  0  22.354  0.267  19.685  0.031  17.988  0.013  17.237  0.015  16.723  0.018  1  1  1  1  1
1-3325-41-5-499-171  L95-S114  19.412  0  18.17  0  0  0  16.632  0  20.773  0.084  18.82  0.028  17.664  0.013  17.132  0.015  16.754  0.018  0  1  1  1  1
1-3325-41-5-499-175  L95-S110  19.523  0  18.094  0  0  0  16.387  0  21.286  0.107  18.853  0.028  17.51  0.013  16.877  0.014  16.491  0.017  1  1  1  1  1
1-3325-41-5-499-177  L95-S109  20.167  0  18.337  0  0  0  15.947  0  21.698  0.221  19.47  0.03  17.573  0.013  16.576  0.014  15.978  0.017  0  1  1  1  1
1-3325-41-5-499-180  L95-S149  0  0  19.163  0  0  0  17.676  0  21.705  0.155  19.798  0.032  18.693  0.014  18.168  0.016  17.816  0.023  1  1  1  1  1
1-3325-41-5-499-183  L95-S87  19.656  0  18.121  0  0  0  16.382  0  21.672  0.154  18.982  0.029  17.546  0.013  16.904  0.014  16.492  0.017  1  1  1  1  1
1-3325-41-5-499-186  L95-S82  19.112  0  18.232  0  0  0  17.02  0  20.222  0.049  18.704  0.028  17.887  0.013  17.494  0.015  17.231  0.019  1  1  1  1  1
1-3325-41-5-499-188  L95-S107  19.115  0  18.048  0  0  0  16.651  0  20.434  0.059  18.638  0.028  17.615  0.013  17.123  0.015  16.812  0.018  1  1  1  1  1
1-3325-41-5-499-190  L95-S150  0  0  19.282  0  0  0  17.512  0  22.993  0.444  20.075  0.034  18.687  0.014  18.046  0.016  17.621  0.021  1  1  1  1  1
1-3325-41-5-499-193  L95-S105  18.286  0  16.92  0  0  0  15.316  0  20.168  0.049  17.661  0.027  16.377  0.012  15.823  0.014  15.468  0.017  1  1  1  1  1
1-3325-41-5-499-194  L95-S104  0  0  18.873  0  0  0  17.377  0  21.774  0.164  19.571  0.03  18.355  0.014  17.849  0.015  17.518  0.021  1  1  1  1  1
1-3325-41-5-499-195  L95-S151  0  0  19.486  0  0  0  17.941  0  22.14  0.221  20.185  0.035  19.029  0.015  18.481  0.017  18.065  0.025  1  1  1  1  1
1-3325-41-5-500-7  L95-S101  17.74  0  16.465  0  0  0  14.887  0  19.295  0.033  17.171  0.022  15.951  0.015  15.417  0.015  15.078  0.019  0  1  1  1  1
1-3325-41-5-500-40  L95-S92  17.266  0  16.1  0  0  0  14.66  0  18.655  0.027  16.724  0.021  15.661  0.015  15.187  0.015  14.895  0.019  0  1  1  1  1
1-3325-41-5-500-77  L95-S103  19.358  0  18.26  0  0  0  16.869  0  20.53  0.063  18.827  0.023  17.831  0.015  17.362  0.016  17.07  0.021  0  1  1  1  1
1-3325-41-5-500-83  L95-S102  0  0  19.022  0  0  0  17.444  0  21.757  0.163  19.713  0.026  18.566  0.016  17.957  0.017  17.6  0.023  0  1  1  1  1
1-3325-41-5-500-89  L95-S99  0  0  19.021  0  0  0  16.442  0  22.943  0.433  19.976  0.028  18.342  0.016  17.142  0.016  16.468  0.02  0  1  1  1  1
1-3325-41-5-500-91  L95-S154  20.249  0  19.097  0  0  0  17.616  0  21.425  0.123  19.714  0.026  18.65  0.016  18.149  0.017  17.799  0.025  0  1  1  1  1
1-3325-41-5-500-94  L95-S97  19.078  0  17.503  0  0  0  15.674  0  21.117  0.096  18.414  0.022  16.843  0.015  16.223  0.016  15.85  0.02  0  1  1  1  1
1-3325-41-5-500-97  L95-S156  0  0  19.279  0  0  0  17.78  0  22.114  0.213  20.011  0.028  18.806  0.017  18.307  0.017  18.022  0.026  0  1  1  1  1
1-3325-41-5-500-99  L95-S94  19.194  0  17.791  0  0  0  16.173  0  20.906  0.083  18.595  0.023  17.284  0.015  16.724  0.016  16.353  0.02  0  1  1  1  1
1-3325-41-5-500-101  L95-S93  0  0  18.774  0  0  0  16.564  0  23.685  0.706  19.824  0.027  18.027  0.015  17.185  0.016  16.681  0.021  0  1  1  1  1
1-3325-41-5-500-102  L95-S157  0  0  19.07  0  0  0  17.458  0  21.968  0.194  19.806  0.027  18.592  0.016  18.049  0.017  17.673  0.024  0  1  1  1  1
1-3325-41-5-500-134  L95-S152  0  0  19.413  0  0  0  17.21  0  23.133  0.494  20.443  0.034  18.624  0.016  17.781  0.016  17.271  0.022  0  1  1  1  1
1-3325-41-6-200-64  L92-S139  16.035  0  15.294  0  0  0  14.502  0  17.206  0.014  15.638  0.024  15.142  0.028  14.941  0.016  14.884  0.018  0  1  1  1  1
1-3325-41-6-200-69  L92-347  16.25  0  15.754  0  0  0  15.088  0  17.054  0.014  15.97  0.024  15.674  0.028  15.524  0.016  15.478  0.018  0  1  1  1  1
1-3325-41-6-200-72  L92-S145  17.801  0  17.032  0  0  0  16.146  0  18.824  0.025  17.385  0.024  16.846  0.028  16.592  0.016  16.457  0.019  0  1  1  1  1
1-3325-41-6-200-75  L92-S149  15.225  0  14.497  0  0  0  13.693  0  16.314  0.012  14.819  0.024  14.314  0.028  14.113  0.016  14.047  0.017  0  1  1  1  1
1-3325-41-6-200-76  L92-S150  15.409  0  14.585  0  0  0  13.674  0  16.674  0.013  14.965  0.024  14.361  0.028  14.105  0.016  13.991  0.017  0  1  1  1  1
1-3325-41-6-200-81  L92-S134  17.66  0  17.142  0  0  0  0  0  18.347  0.02  17.408  0.024  17.05  0.028  16.862  0.016  16.788  0.019  0  1  1  1  1
1-3325-41-6-200-83  L92-417  16.397  0  15.922  0  15.571  0  15.256  0  17.075  0.014  16.135  0.024  15.84  0.028  15.691  0.016  15.608  0.018  0  1  1  1  1
1-3325-41-6-201-4  L92-S147  16.924  0  15.726  0  0  0  14.402  0  18.865  0.028  16.369  0.025  15.303  0.018  14.89  0.016  14.661  0.019  1  1  1  1  1
1-3325-41-6-201-17  L92-S152  16.528  0  15.917  0  0  0  15.167  0  17.411  0.019  16.209  0.025  15.738  0.018  15.577  0.016  15.494  0.019  1  1  1  1  1
1-3325-41-6-201-19  L92-S157  15.706  0  14.723  0  0  0  13.698  0  17.373  0.018  15.279  0.025  14.43  0.018  14.163  0.016  14.055  0.019  1  1  1  1  1
1-3325-41-6-201-22  L92-S146  16.515  0  15.859  0  0  0  15.058  0  17.363  0.018  16.159  0.025  15.668  0.018  15.471  0.016  15.362  0.019  1  1  1  1  1
1-3325-41-6-201-30  L92-S138  15.814  0  15.148  0  0  0  14.384  0  16.777  0.017  15.444  0.025  14.964  0.018  14.812  0.016  14.728  0.019  1  1  1  1  1
1-3325-41-6-201-32  L92-S155  16.793  0  16.132  0  0  0  15.358  0  17.761  0.02  16.487  0.025  15.962  0.018  15.793  0.016  15.725  0.019  1  1  1  1  1
1-3325-41-6-201-43  L92-S133  16.034  0  15.412  0  0  0  14.669  0  16.943  0.017  15.705  0.025  15.272  0.018  15.105  0.016  15.014  0.019  1  1  1  1  0
1-3325-41-6-201-60  L92-355  16.172  0  14.959  0  14.206  0  13.557  0  18.157  0.021  15.614  0.025  14.485  0.018  14.069  0.016  13.806  0.019  1  1  1  1  1
1-3325-41-6-201-62  L92-427  15.757  0  14.948  0  0  0  13.822  0  16.992  0.018  15.314  0.025  14.687  0.018  14.493  0.016  14.394  0.019  1  1  1  1  1
1-3325-41-6-201-98  L92-S151  18.876  0  17.438  0  0  0  15.687  0  20.908  0.103  18.284  0.026  16.901  0.019  16.221  0.016  15.861  0.02  1  1  1  1  1
1-3325-41-6-201-102  L92-S154  18.648  0  17.873  0  0  0  16.976  0  19.758  0.044  18.227  0.026  17.632  0.019  17.403  0.016  17.312  0.023  1  1  1  1  1
1-3325-41-6-202-5  L92-S142  15.497  0  14.554  0  0  0  13.607  0  17.065  0.018  14.974  0.02  14.268  0.014  14.056  0.019  13.914  0.016  1  1  1  1  1
1-3325-41-6-202-8  L92-S143  17.705  0  16.959  0  0  0  16.094  0  18.761  0.026  17.291  0.02  16.753  0.014  16.557  0.019  16.434  0.018  1  1  1  1  1
1-3325-41-6-202-10  L92-S137  16.124  0  15.12  0  0  0  14.018  0  17.758  0.019  15.62  0.02  14.798  0.014  14.513  0.019  14.348  0.016  1  1  1  1  1
1-3325-41-6-202-12  L92-S153  15.554  0  14.759  0  0  0  13.867  0  16.805  0.017  15.121  0.02  14.555  0.014  14.352  0.019  14.247  0.016  1  1  1  1  1
1-3325-41-6-202-13  L92-S136  18.557  0  17.878  0  0  0  17.08  0  19.479  0.037  18.195  0.021  17.754  0.015  17.581  0.019  17.512  0.022  1  1  1  1  1
1-3325-41-6-202-16  L92-430  15.002  0  14.441  0  14.102  0  13.756  0  15.816  0.016  14.684  0.02  14.313  0.014  14.219  0.019  14.167  0.016  1  1  1  1  1
1-3325-41-6-202-69  L92-S156  18.156  0  16.869  0  0  0  15.397  0  20.253  0.061  17.584  0.021  16.417  0.014  15.952  0.019  15.704  0.017  1  1  1  1  1
1-3325-41-6-202-77  L92-S141  18.603  0  17.048  0  0  0  14.462  0  20.339  0.066  17.868  0.021  16.467  0.014  15.206  0.019  14.532  0.016  1  1  1  1  1
